Outcome,Approach,Estimate,SE,CI_Lower,CI_Upper,Correlation,Measure,Selection
O2,Bivariate Selection on zscore,0.3186186298937773,0.3941748745463465,-0.4539641242170618,1.0912013840046164,0.6,log RR,1.2000000000000002
O1,Naive estimate,1.129330325290251,0.15774226376112055,0.8201611694786369,1.4384994811018648,0.6,log RR,1.3
O2,Naive estimate,1.032643176350416,0.43583238824320386,0.17842739209765845,1.8868589606031736,0.6,log RR,1.3
O1,Bivariate Selection on effect,1.0763577330759024,0.14410649878679951,0.7939089954537755,1.3588064706980294,0.6,log RR,1.3
O2,Bivariate Selection on effect,0.2819991395998269,0.3982443985207424,-0.4985598815008282,1.062558160700482,0.6,log RR,1.3
O1,Bivariate Selection on zscore,1.0678827207182409,0.14686359097607166,0.7800300824051405,1.3557353590313412,0.6,log RR,1.3
O2,Bivariate Selection on zscore,0.2964867273016359,0.3883234558608838,-0.46462724618569634,1.057600700788968,0.6,log RR,1.3
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,0
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,0
O1,Bivariate Selection on effect,1.6042362374430061,0.19749795155011518,1.2171402524047803,1.991332222481232,0.67,log OR,0
O2,Bivariate Selection on effect,1.2544932398664452,0.42174092795192947,0.4278810210806635,2.081105458652227,0.67,log OR,0
O1,Bivariate Selection on zscore,1.6042362374430061,0.19749795155011518,1.2171402524047803,1.991332222481232,0.67,log OR,0
O2,Bivariate Selection on zscore,1.2544932398664452,0.42174092795192947,0.4278810210806635,2.081105458652227,0.67,log OR,0
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,0.1
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,0.1
O1,Bivariate Selection on effect,1.5969646351682498,0.19647945745112932,1.2118648985640363,1.9820643717724633,0.67,log OR,0.1
O2,Bivariate Selection on effect,1.1805693050124544,0.4191447978185496,0.3590455012880972,2.0020931087368115,0.67,log OR,0.1
O1,Bivariate Selection on zscore,1.5952087845092033,0.19634124285450077,1.2103799485143818,1.9800376205040249,0.67,log OR,0.1
O2,Bivariate Selection on zscore,1.1873032662818397,0.41960624368434146,0.36487502866053045,2.009731503903149,0.67,log OR,0.1
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,0.2
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,0.2
O1,Bivariate Selection on effect,1.5903310087078844,0.19576456743375484,1.2066324565377249,1.9740295608780438,0.67,log OR,0.2
O2,Bivariate Selection on effect,1.1098800307035388,0.4170959555862852,0.2923719577544198,1.9273881036526577,0.67,log OR,0.2
O1,Bivariate Selection on zscore,1.5867830602745217,0.19547794305258692,1.2036462918914512,1.969919828657592,0.67,log OR,0.2
O2,Bivariate Selection on zscore,1.1225415244990276,0.41814389039060446,0.3029794993334428,1.9421035496646124,0.67,log OR,0.2
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,0.30000000000000004
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,0.30000000000000004
O1,Bivariate Selection on effect,1.584184525010508,0.19524588002228566,1.201502600166828,1.966866449854188,0.67,log OR,0.30000000000000004
O2,Bivariate Selection on effect,1.0423114758568532,0.41560552976744813,0.22772463751265493,1.8568983142010516,0.67,log OR,0.30000000000000004
O1,Bivariate Selection on zscore,1.578850185835546,0.19481460348017704,1.197013563014399,1.9606868086566929,0.67,log OR,0.30000000000000004
O2,Bivariate Selection on zscore,1.059805677926525,0.41757505561616765,0.24135856891883645,1.8782527869342136,0.67,log OR,0.30000000000000004
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,0.4
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,0.4
O1,Bivariate Selection on effect,1.5784230153129628,0.19481802112506125,1.1965796939078428,1.9602663367180828,0.67,log OR,0.4
O2,Bivariate Selection on effect,0.9779038820433397,0.41450665572737505,0.1654708368176846,1.7903369272689948,0.67,log OR,0.4
O1,Bivariate Selection on zscore,1.5713445143021834,0.19425845840371994,1.1905979358308922,1.9520910927734745,0.67,log OR,0.4
O2,Bivariate Selection on zscore,0.9987197284938226,0.41794285309424495,0.1795517364291025,1.8178877205585429,0.67,log OR,0.4
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,0.5
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,0.5
O1,Bivariate Selection on effect,1.5730205288825196,0.194386897458362,1.1920222098641302,1.954018847900909,0.67,log OR,0.5
O2,Bivariate Selection on effect,0.9170003075990188,0.413424857474791,0.1066875869484285,1.7273130282496092,0.67,log OR,0.5
O1,Bivariate Selection on zscore,1.5642633711585305,0.1937231898096157,1.1845659191316837,1.9439608231853773,0.67,log OR,0.5
O2,Bivariate Selection on zscore,0.9391732174571643,0.4189005708951945,0.1181280985025831,1.7602183364117456,0.67,log OR,0.5
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,0.6000000000000001
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,0.6000000000000001
O1,Bivariate Selection on effect,1.5680316524713551,0.1938861876752152,1.1880147246279333,1.948048580314777,0.67,log OR,0.6000000000000001
O2,Bivariate Selection on effect,0.8602451470630816,0.4119501333624508,0.05282288567267812,1.667667408453485,0.67,log OR,0.6000000000000001
O1,Bivariate Selection on zscore,1.5576725089457786,0.19314279293843317,1.1791126347864496,1.9362323831051076,0.67,log OR,0.6000000000000001
O2,Bivariate Selection on zscore,0.8815323264508784,0.419792910656022,0.058738221565075355,1.7043264313366815,0.67,log OR,0.6000000000000001
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,0.7000000000000001
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,0.7000000000000001
O1,Bivariate Selection on effect,1.5635601367548773,0.19328911571059626,1.1847134699621087,1.9424068035476458,0.67,log OR,0.7000000000000001
O2,Bivariate Selection on effect,0.8083764712469529,0.4098346214647661,0.005100613176011293,1.6116523293178946,0.67,log OR,0.7000000000000001
O1,Bivariate Selection on zscore,1.5516811848709142,0.19248370696846387,1.174413119212725,1.9289492505291035,0.67,log OR,0.7000000000000001
O2,Bivariate Selection on zscore,0.8266274362328379,0.4199318395427295,0.0035610307290880883,1.6496938417365876,0.67,log OR,0.7000000000000001
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,0.8
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,0.8
O1,Bivariate Selection on effect,1.5597080219962336,0.19260642462353553,1.182199429734104,1.9372166142583631,0.67,log OR,0.8
O2,Bivariate Selection on effect,0.7619403712695682,0.4070639964756155,-0.035905061822638196,1.5597858043617745,0.67,log OR,0.8
O1,Bivariate Selection on zscore,1.5463958745238218,0.1917468820137836,1.170571985776806,1.9222197632708375,0.67,log OR,0.8
O2,Bivariate Selection on zscore,0.7754969697395204,0.41887519222404246,-0.04549840701960273,1.5964923464986436,0.67,log OR,0.8
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,0.9
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,0.9
O1,Bivariate Selection on effect,1.5565342389616368,0.19187189373227717,1.1804653272463734,1.9326031506769001,0.67,log OR,0.9
O2,Bivariate Selection on effect,0.7211059330430162,0.40378916843202733,-0.07032083708375736,1.5125327031697897,0.67,log OR,0.9
O1,Bivariate Selection on zscore,1.5418776132460272,0.19095812725341718,1.1675996838293297,1.9161555426627248,0.67,log OR,0.9
O2,Bivariate Selection on zscore,0.7290390424563161,0.41654287771217535,-0.08738499785954756,1.5454630827721798,0.67,log OR,0.9
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,1
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,1
O1,Bivariate Selection on effect,1.5540398395540258,0.1911247652664288,1.1794352996318254,1.9286443794762262,0.67,log OR,1
O2,Bivariate Selection on effect,0.6856558053862488,0.4002095879863269,-0.09875498706695185,1.4700665978394496,0.67,log OR,1
O1,Bivariate Selection on zscore,1.5381234315983523,0.1901528574769283,1.1654238309435727,1.9108230322531319,0.67,log OR,1
O2,Bivariate Selection on zscore,0.6877626574743322,0.41314793468887945,-0.12200729451587156,1.4975326094645358,0.67,log OR,1
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,1.1
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,1.1
O1,Bivariate Selection on effect,1.552176904070646,0.19039747238504234,1.178997858195963,1.9253559499453288,0.67,log OR,1.1
O2,Bivariate Selection on effect,0.6551015370654734,0.3964918612965821,-0.12202251107582751,1.4322255852067742,0.67,log OR,1.1
O1,Bivariate Selection on zscore,1.5350741026498278,0.18936333682535722,1.1639219624721275,1.906226242827528,0.67,log OR,1.1
O2,Bivariate Selection on zscore,0.6517273992369195,0.40904006318852715,-0.14999112461259367,1.4534459230864325,0.67,log OR,1.1
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,1.2000000000000002
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,1.2000000000000002
O1,Bivariate Selection on effect,1.5508679682629425,0.1897109823936531,1.1790344427713824,1.9227014937545026,0.67,log OR,1.2000000000000002
O2,Bivariate Selection on effect,0.6288301911725392,0.3927445364618041,-0.14094910029259677,1.3986094826376751,0.67,log OR,1.2000000000000002
O1,Bivariate Selection on zscore,1.5326362102843798,0.18861240371544424,1.1629558990021092,1.9023165215666504,0.67,log OR,1.2000000000000002
O2,Bivariate Selection on zscore,0.6206327088897917,0.4045684068912932,-0.17232136861714298,1.4135867863967264,0.67,log OR,1.2000000000000002
O1,Naive estimate,1.6124191760910247,0.20186132986433614,1.2167782396855662,2.008060112496483,0.67,log OR,1.3
O2,Naive estimate,1.1104532591963994,0.4512546739545827,0.22601035039005268,1.9948961680027462,0.67,log OR,1.3
O1,Bivariate Selection on effect,1.5500246861440197,0.1890755403117158,1.1794366271330567,1.9206127451549826,0.67,log OR,1.3
O2,Bivariate Selection on effect,0.6062191787355802,0.38902817125707506,-0.15627603692828695,1.3687143943994473,0.67,log OR,1.3
O1,Bivariate Selection on zscore,1.5307049498390537,0.18791282809892695,1.162395806765157,1.8990140929129504,0.67,log OR,1.3
O2,Bivariate Selection on zscore,0.5939646889753442,0.4000091172100365,-0.19005318075632738,1.3779825587070156,0.67,log OR,1.3
O1,Naive estimate,1.144283265648265,0.16146869790669616,0.8278104331205627,1.4607560981759675,0.67,log RR,0
O2,Naive estimate,1.0057157967056067,0.4370417766097308,0.1491296548111346,1.862301938600079,0.67,log RR,0
O1,Bivariate Selection on effect,1.132335939987956,0.15774095086766557,0.8231636762873316,1.4415082036885805,0.67,log RR,0
O2,Bivariate Selection on effect,1.1571820681629768,0.40153172140528187,0.3701798942086243,1.9441842421173292,0.67,log RR,0
O1,Bivariate Selection on zscore,1.132335939987956,0.15774095086766557,0.8231636762873316,1.4415082036885805,0.67,log RR,0
O2,Bivariate Selection on zscore,1.1571820681629768,0.40153172140528187,0.3701798942086243,1.9441842421173292,0.67,log RR,0
O1,Naive estimate,1.144283265648265,0.16146869790669616,0.8278104331205627,1.4607560981759675,0.67,log RR,0.1
O2,Naive estimate,1.0057157967056067,0.4370417766097308,0.1491296548111346,1.862301938600079,0.67,log RR,0.1
O1,Bivariate Selection on effect,1.1270771896656102,0.15703713278755205,0.8192844094020082,1.4348699699292122,0.67,log RR,0.1
O2,Bivariate Selection on effect,1.09073628506071,0.40054643407459983,0.3056652742744944,1.8758072958469256,0.67,log RR,0.1
O1,Bivariate Selection on zscore,1.1249242225721627,0.15686266387691628,0.8174734013734068,1.4323750437709186,0.67,log RR,0.1
O2,Bivariate Selection on zscore,1.093614231481054,0.4007354026368196,0.30817284231288755,1.8790556206492204,0.67,log RR,0.1
O1,Naive estimate,1.144283265648265,0.16146869790669616,0.8278104331205627,1.4607560981759675,0.67,log RR,0.2
O2,Naive estimate,1.0057157967056067,0.4370417766097308,0.1491296548111346,1.862301938600079,0.67,log RR,0.2
O1,Bivariate Selection on effect,1.122236849289109,0.1565450323650452,0.8154085858536204,1.4290651127245977,0.67,log RR,0.2
O2,Bivariate Selection on effect,1.0259410552617474,0.39823971851088114,0.24539120698042038,1.8064909035430743,0.67,log RR,0.2
O1,Bivariate Selection on zscore,1.117924912016879,0.15624412934422538,0.8116864185021972,1.4241634055315608,0.67,log RR,0.2
O2,Bivariate Selection on zscore,1.0313036176917363,0.3989900940617639,0.24928303333067903,1.8133242020527935,0.67,log RR,0.2
O1,Naive estimate,1.144283265648265,0.16146869790669616,0.8278104331205627,1.4607560981759675,0.67,log RR,0.30000000000000004
O2,Naive estimate,1.0057157967056067,0.4370417766097308,0.1491296548111346,1.862301938600079,0.67,log RR,0.30000000000000004
O1,Bivariate Selection on effect,1.1178750742309982,0.15622168069591963,0.8116805800669957,1.4240695683950007,0.67,log RR,0.30000000000000004
O2,Bivariate Selection on effect,0.9646426196336353,0.39445699779529025,0.19150690395486636,1.737778335312404,0.67,log RR,0.30000000000000004
O1,Bivariate Selection on zscore,1.1113682829332727,0.15582956204179063,0.8059423413313631,1.4167942245351823,0.67,log RR,0.30000000000000004
O2,Bivariate Selection on zscore,0.971499666287773,0.39624939125781306,0.1948508594224594,1.7481484731530865,0.67,log RR,0.30000000000000004
O1,Naive estimate,1.144283265648265,0.16146869790669616,0.8278104331205627,1.4607560981759675,0.67,log RR,0.4
O2,Naive estimate,1.0057157967056067,0.4370417766097308,0.1491296548111346,1.862301938600079,0.67,log RR,0.4
O1,Bivariate Selection on effect,1.1140388318382035,0.1560238385998982,0.8082321081824031,1.419845555494004,0.67,log RR,0.4
O2,Bivariate Selection on effect,0.9085573660143451,0.3894306620968389,0.1452732683045409,1.6718414637241494,0.67,log RR,0.4
O1,Bivariate Selection on zscore,1.105295072466302,0.15557962573449152,0.8003590060266986,1.4102311389059055,0.67,log RR,0.4
O2,Bivariate Selection on zscore,0.9154176529163935,0.3926441873223295,0.1458350457646278,1.6850002600681593,0.67,log RR,0.4
O1,Naive estimate,1.144283265648265,0.16146869790669616,0.8278104331205627,1.4607560981759675,0.67,log RR,0.5
O2,Naive estimate,1.0057157967056067,0.4370417766097308,0.1491296548111346,1.862301938600079,0.67,log RR,0.5
O1,Bivariate Selection on effect,1.1107406194192206,0.1559105430158338,0.8051559551081864,1.416325283730255,0.67,log RR,0.5
O2,Bivariate Selection on effect,0.8588396215665137,0.3837101608214971,0.10676770635637944,1.610911536776648,0.67,log RR,0.5
O1,Bivariate Selection on zscore,1.0997367780582394,0.155459733283168,0.7950357008232302,1.4044378552932488,0.67,log RR,0.5
O2,Bivariate Selection on zscore,0.8640246013329941,0.38843352371953127,0.10269489484271277,1.6253543078232755,0.67,log RR,0.5
O1,Naive estimate,1.144283265648265,0.16146869790669616,0.8278104331205627,1.4607560981759675,0.67,log RR,0.6000000000000001
O2,Naive estimate,1.0057157967056067,0.4370417766097308,0.1491296548111346,1.862301938600079,0.67,log RR,0.6000000000000001
O1,Bivariate Selection on effect,1.1079521761120033,0.15584616203304624,0.8024936985272326,1.4134106536967739,0.67,log RR,0.6000000000000001
O2,Bivariate Selection on effect,0.8158806629308268,0.3779165911991894,0.07516414418041562,1.556597181681238,0.67,log RR,0.6000000000000001
O1,Bivariate Selection on zscore,1.0947075068834309,0.155435330039455,0.7900542600060991,1.3993607537607626,0.67,log RR,0.6000000000000001
O2,Bivariate Selection on zscore,0.8179041841640146,0.3839216448646059,0.06541776022938706,1.570390608098642,0.67,log RR,0.6000000000000001
O1,Naive estimate,1.144283265648265,0.16146869790669616,0.8278104331205627,1.4607560981759675,0.67,log RR,0.7000000000000001
O2,Naive estimate,1.0057157967056067,0.4370417766097308,0.1491296548111346,1.862301938600079,0.67,log RR,0.7000000000000001
O1,Bivariate Selection on effect,1.105614508233967,0.15580303294358475,0.8002405636645409,1.4109884528033931,0.67,log RR,0.7000000000000001
O2,Bivariate Selection on effect,0.7794036888704667,0.37252193383630594,0.0492606985513071,1.5095466791896264,0.67,log RR,0.7000000000000001
O1,Bivariate Selection on zscore,1.0902035982673288,0.1554731734260324,0.7854761783523053,1.3949310181823522,0.67,log RR,0.7000000000000001
O2,Bivariate Selection on zscore,0.7772326355484268,0.3793777609821016,0.03365222402350776,1.5208130470733459,0.67,log RR,0.7000000000000001
